#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 10 05 10 54 360  2.1  2.6    MM    MM    MM  MM 1013.4    MM  16.3    MM   MM   MM    MM
2024 10 05 10 48 340  1.5  2.1    MM    MM    MM  MM 1013.4    MM  16.6    MM   MM   MM    MM
2024 10 05 10 42 320  1.5  2.1    MM    MM    MM  MM 1013.4    MM  17.2    MM   MM   MM    MM
2024 10 05 10 36 360  1.5  3.1    MM    MM    MM  MM 1013.5    MM  17.1    MM   MM   MM    MM
2024 10 05 10 30  10  2.6  3.1    MM    MM    MM  MM 1013.5  16.8  17.2    MM   MM   MM    MM
2024 10 05 10 24 340  1.5  2.6    MM    MM    MM  MM 1013.6  16.9  17.2    MM   MM   MM    MM
2024 10 05 10 18 360  1.5  2.6    MM    MM    MM  MM 1013.6  16.9  17.2    MM   MM   MM    MM
2024 10 05 10 12 330  2.1  2.6    MM    MM    MM  MM 1013.7  16.9  17.2    MM   MM   MM    MM
2024 10 05 10 06 360  1.5  3.1    MM    MM    MM  MM 1013.8  16.9  17.3    MM   MM   MM    MM
2024 10 05 10 00 350  1.5  2.6    MM    MM    MM  MM 1013.8  16.9  17.3    MM   MM -0.3    MM
2024 10 05 09 54 340  1.5  2.6    MM    MM    MM  MM 1013.9  16.9  17.5    MM   MM   MM    MM
2024 10 05 09 48 340  2.1  2.6    MM    MM    MM  MM 1013.9  17.0  17.7    MM   MM   MM    MM
2024 10 05 09 42 340  2.6  3.1    MM    MM    MM  MM 1013.8  16.9  17.7    MM   MM   MM    MM
2024 10 05 09 36 320  2.6  2.6    MM    MM    MM  MM 1013.8  16.9  17.7    MM   MM   MM    MM
2024 10 05 09 30 320  2.6  3.1    MM    MM    MM  MM 1013.9  17.0  17.8    MM   MM   MM    MM
2024 10 05 09 24 330  2.1  2.6    MM    MM    MM  MM 1013.9  17.0  17.8    MM   MM   MM    MM
2024 10 05 09 18 320  2.1  2.6    MM    MM    MM  MM 1014.0  17.0  17.8    MM   MM   MM    MM
2024 10 05 09 12 310  1.0  2.1    MM    MM    MM  MM 1014.0  17.0  17.8    MM   MM   MM    MM
2024 10 05 09 06 350  1.5  2.1    MM    MM    MM  MM 1014.1  17.0  17.8    MM   MM   MM    MM
2024 10 05 09 00 330  1.5  2.1    MM    MM    MM  MM 1014.1  17.1  17.8    MM   MM +0.0    MM
2024 10 05 08 54 300  1.5  2.1    MM    MM    MM  MM 1014.2  17.0  17.8    MM   MM   MM    MM
2024 10 05 08 48 310  1.5  2.1    MM    MM    MM  MM 1014.2  17.0  17.8    MM   MM   MM    MM
2024 10 05 08 42 320  1.5  2.1    MM    MM    MM  MM 1014.2  17.1  17.8    MM   MM   MM    MM
2024 10 05 08 36 320  1.5  2.6    MM    MM    MM  MM 1014.3  17.1  17.8    MM   MM   MM    MM
2024 10 05 08 30 300  2.1  2.6    MM    MM    MM  MM 1014.3  17.0  17.8    MM   MM   MM    MM
2024 10 05 08 24 310  2.6  2.6    MM    MM    MM  MM 1014.3  17.0  17.8    MM   MM   MM    MM
2024 10 05 08 18 320  2.6  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM   MM    MM
2024 10 05 08 12 310  2.1  2.6    MM    MM    MM  MM 1014.3  17.1  17.7    MM   MM   MM    MM
2024 10 05 08 06 310  2.1  2.6    MM    MM    MM  MM 1014.2  17.1  17.8    MM   MM   MM    MM
2024 10 05 08 00 320  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM +0.4    MM
2024 10 05 07 54 300  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.8    MM   MM   MM    MM
2024 10 05 07 48 320  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.8    MM   MM   MM    MM
2024 10 05 07 42 330  2.1  2.6    MM    MM    MM  MM 1014.1    MM  17.8    MM   MM   MM    MM
2024 10 05 07 36 310  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM   MM    MM
2024 10 05 07 30 320  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM   MM    MM
2024 10 05 07 24 320  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM   MM    MM
2024 10 05 07 18 300  2.1  2.6    MM    MM    MM  MM 1014.2    MM  17.7    MM   MM   MM    MM
2024 10 05 07 12 320  2.1  2.6    MM    MM    MM  MM 1014.1    MM  17.7    MM   MM   MM    MM
2024 10 05 07 06 320  2.1  2.1    MM    MM    MM  MM 1014.1    MM  17.7    MM   MM   MM    MM
2024 10 05 07 00 310  1.5  2.6    MM    MM    MM  MM 1014.1  17.2  17.7    MM   MM +0.7    MM
2024 10 05 06 54 330  2.1  2.6    MM    MM    MM  MM 1014.0  17.2  17.7    MM   MM   MM    MM
2024 10 05 06 48 340  1.5  2.1    MM    MM    MM  MM 1014.1    MM    MM    MM   MM   MM    MM
2024 10 05 06 42 330  2.1  2.6    MM    MM    MM  MM 1014.0  17.3  17.7    MM   MM   MM    MM
2024 10 05 06 36 330  2.1  2.6    MM    MM    MM  MM 1014.0  17.3  17.7    MM   MM   MM    MM
2024 10 05 06 30 340  1.5  2.1    MM    MM    MM  MM 1013.9  17.4  17.7    MM   MM   MM    MM
2024 10 05 06 24 350  1.0  1.5    MM    MM    MM  MM 1014.0  17.4  17.7    MM   MM   MM    MM
2024 10 05 06 18  MM  0.0  1.0    MM    MM    MM  MM 1014.0    MM    MM    MM   MM   MM    MM
2024 10 05 06 12  MM  0.0  1.0    MM    MM    MM  MM 1014.0  17.4  17.8    MM   MM   MM    MM
2024 10 05 06 06 350  1.0  1.0    MM    MM    MM  MM 1014.0  17.4  17.7    MM   MM   MM    MM
2024 10 05 06 00 330  1.0  2.1    MM    MM    MM  MM 1013.9  17.4  17.7    MM   MM +0.9    MM
2024 10 05 05 54 330  1.5  2.1    MM    MM    MM  MM 1014.0  17.4  17.8    MM   MM   MM    MM
2024 10 05 05 48 340  1.5  2.1    MM    MM    MM  MM 1014.0    MM  17.8    MM   MM   MM    MM
2024 10 05 05 42 360  0.5  1.5    MM    MM    MM  MM 1014.0  17.5  17.8    MM   MM   MM    MM
2024 10 05 05 36 340  1.0  2.1    MM    MM    MM  MM 1014.0  17.5  17.8    MM   MM   MM    MM
2024 10 05 05 30 350  1.0  1.0    MM    MM    MM  MM 1014.1  17.5  17.8    MM   MM   MM    MM
2024 10 05 05 24  30  1.0  2.1    MM    MM    MM  MM 1014.0  17.5  17.8    MM   MM   MM    MM
2024 10 05 05 18 360  1.5  2.1    MM    MM    MM  MM 1013.9  17.5  17.8    MM   MM   MM    MM
2024 10 05 05 12 350  1.5  2.1    MM    MM    MM  MM 1013.9  17.6  17.8    MM   MM   MM    MM
2024 10 05 05 06 360  1.0  1.5    MM    MM    MM  MM 1013.8  17.7  17.8    MM   MM   MM    MM
2024 10 05 05 00 330  1.5  1.5    MM    MM    MM  MM 1013.8  17.7  17.8    MM   MM +1.2    MM
2024 10 05 04 54  MM  0.0  1.0    MM    MM    MM  MM 1013.7  17.8  17.8    MM   MM   MM    MM
2024 10 05 04 48  MM  0.0  1.0    MM    MM    MM  MM 1013.7  17.8  17.8    MM   MM   MM    MM
2024 10 05 04 42 310  0.5  1.5    MM    MM    MM  MM 1013.7  17.8  17.9    MM   MM   MM    MM
2024 10 05 04 36 300  1.5  2.1    MM    MM    MM  MM 1013.7  17.8  17.9    MM   MM   MM    MM
2024 10 05 04 30 310  1.5  2.1    MM    MM    MM  MM 1013.6  17.9  17.9    MM   MM   MM    MM
2024 10 05 04 24 290  1.5  2.1    MM    MM    MM  MM 1013.5  17.9  17.8    MM   MM   MM    MM
2024 10 05 04 18 270  1.5  2.1    MM    MM    MM  MM 1013.5  17.9  17.9    MM   MM   MM    MM
2024 10 05 04 12 260  2.1  2.6    MM    MM    MM  MM 1013.5  17.9  17.8    MM   MM   MM    MM
2024 10 05 04 06 260  2.1  2.6    MM    MM    MM  MM 1013.5  17.9  17.9    MM   MM   MM    MM
2024 10 05 04 00 240  2.1  2.6    MM    MM    MM  MM 1013.4  18.0  17.9    MM   MM +1.0    MM
2024 10 05 03 54 250  1.5  2.1    MM    MM    MM  MM 1013.4  18.0  17.9    MM   MM   MM    MM
2024 10 05 03 48 260  2.1  2.6    MM    MM    MM  MM 1013.3  17.9  17.8    MM   MM   MM    MM
2024 10 05 03 42 240  2.6  2.6    MM    MM    MM  MM 1013.3  18.0  17.8    MM   MM   MM    MM
2024 10 05 03 36 240  1.5  2.1    MM    MM    MM  MM 1013.2  18.0  17.8    MM   MM   MM    MM
2024 10 05 03 30 260  1.0  1.5    MM    MM    MM  MM 1013.2  18.1  17.8    MM   MM   MM    MM
2024 10 05 03 24 310  1.0  1.5    MM    MM    MM  MM 1013.1  18.1  17.8    MM   MM   MM    MM
2024 10 05 03 18 340  0.5  1.0    MM    MM    MM  MM 1013.1  18.1  17.9    MM   MM   MM    MM
2024 10 05 03 12 330  1.0  1.0    MM    MM    MM  MM 1013.0  18.1  17.9    MM   MM   MM    MM
2024 10 05 03 06 330  1.0  1.0    MM    MM    MM  MM 1013.1  18.1  17.9    MM   MM   MM    MM
2024 10 05 03 00 340  0.5  0.5    MM    MM    MM  MM 1013.0  18.1  17.9    MM   MM +0.5    MM
2024 10 05 02 54  10  1.0  1.5    MM    MM    MM  MM 1012.9  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 48  30  1.5  1.5    MM    MM    MM  MM 1012.8  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 42  MM  0.0  1.0    MM    MM    MM  MM 1012.8  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 36 260  1.0  1.5    MM    MM    MM  MM 1012.8  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 30 230  1.0  1.5    MM    MM    MM  MM 1012.8  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 24 240  1.0  1.5    MM    MM    MM  MM 1012.8  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 18  MM  0.0  0.5    MM    MM    MM  MM 1012.7  18.1  17.9    MM   MM   MM    MM
2024 10 05 02 12  MM  0.0  0.5    MM    MM    MM  MM 1012.7  18.0  17.9    MM   MM   MM    MM
2024 10 05 02 06  MM  0.0  0.5    MM    MM    MM  MM 1012.6  18.0  17.9    MM   MM   MM    MM
2024 10 05 02 00  20  0.5  1.0    MM    MM    MM  MM 1012.6  18.0  17.8    MM   MM +0.0    MM
2024 10 05 01 54 340  0.5  1.0    MM    MM    MM  MM 1012.6  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 48 280  0.5  1.0    MM    MM    MM  MM 1012.6  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 42  MM  0.0  0.5    MM    MM    MM  MM 1012.6  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 36  MM  0.0  1.0    MM    MM    MM  MM 1012.6  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 30 290  0.5  1.0    MM    MM    MM  MM 1012.5  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 24 250  1.0  1.0    MM    MM    MM  MM 1012.5  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 18 240  1.0  1.5    MM    MM    MM  MM 1012.5  18.1  17.9    MM   MM   MM    MM
2024 10 05 01 12 230  1.5  2.6    MM    MM    MM  MM 1012.5  18.1  17.8    MM   MM   MM    MM
2024 10 05 01 06 280  1.5  2.1    MM    MM    MM  MM 1012.5  18.0  17.8    MM   MM   MM    MM
2024 10 05 01 00 260  1.5  2.6    MM    MM    MM  MM 1012.4  18.1  17.8    MM   MM -0.3    MM
2024 10 05 00 54 260  1.5  2.6    MM    MM    MM  MM 1012.4  18.0  17.8    MM   MM   MM    MM
2024 10 05 00 48 250  2.1  2.6    MM    MM    MM  MM 1012.5    MM  17.8    MM   MM   MM    MM
2024 10 05 00 42 260  1.5  2.1    MM    MM    MM  MM 1012.5    MM  17.8    MM   MM   MM    MM
2024 10 05 00 36 240  1.5  2.1    MM    MM    MM  MM 1012.4    MM  17.8    MM   MM   MM    MM
2024 10 05 00 30 280  1.0  1.5    MM    MM    MM  MM 1012.4  18.0  17.8    MM   MM   MM    MM
2024 10 05 00 24 230  1.0  1.5    MM    MM    MM  MM 1012.4  18.0  17.8    MM   MM   MM    MM
2024 10 05 00 18 220  1.0  2.1    MM    MM    MM  MM 1012.4  17.9  17.8    MM   MM   MM    MM
2024 10 05 00 12 230  2.1  2.6    MM    MM    MM  MM 1012.4  17.9  17.7    MM   MM   MM    MM
2024 10 05 00 06 220  2.1  2.6    MM    MM    MM  MM 1012.5  17.9  17.7    MM   MM   MM    MM
2024 10 05 00 00 240  1.0  2.1    MM    MM    MM  MM 1012.5  18.0  17.7    MM   MM -0.4    MM
2024 10 04 23 54 240  1.5  2.6    MM    MM    MM  MM 1012.5  18.0  17.7    MM   MM   MM    MM
2024 10 04 23 48 280  1.5  2.1    MM    MM    MM  MM 1012.5  18.1  17.6    MM   MM   MM    MM
2024 10 04 23 42 270  1.5  2.1    MM    MM    MM  MM 1012.5  18.1  17.7    MM   MM   MM    MM
2024 10 04 23 36 260  2.1  2.1    MM    MM    MM  MM 1012.5  18.0  17.7    MM   MM   MM    MM
2024 10 04 23 30 270  1.5  2.1    MM    MM    MM  MM 1012.5  18.0  17.7    MM   MM   MM    MM
2024 10 04 23 24 250  2.1  2.6    MM    MM    MM  MM 1012.6  17.9  17.6    MM   MM   MM    MM
2024 10 04 23 00 220  1.5  2.1    MM    MM    MM  MM 1012.5  18.1  17.6    MM   MM -0.8    MM
2024 10 04 22 54 220  1.5  2.1    MM    MM    MM  MM 1012.5  18.2  17.7    MM   MM   MM    MM
2024 10 04 22 48 250  2.1  2.6    MM    MM    MM  MM 1012.5  18.1  17.7    MM   MM   MM    MM
2024 10 04 22 42 240  2.1  2.6    MM    MM    MM  MM 1012.5  18.3  17.7    MM   MM   MM    MM
2024 10 04 22 36 270  1.5  2.1    MM    MM    MM  MM 1012.5  18.4  17.6    MM   MM   MM    MM
2024 10 04 22 30 270  1.0  1.5    MM    MM    MM  MM 1012.5  18.6  17.6    MM   MM   MM    MM
2024 10 04 22 24 310  1.0  1.0    MM    MM    MM  MM 1012.5  18.7  17.6    MM   MM   MM    MM
2024 10 04 22 18 340  0.5  1.0    MM    MM    MM  MM 1012.6  18.5  17.7    MM   MM   MM    MM
2024 10 04 22 12  MM  0.0  1.0    MM    MM    MM  MM 1012.7  18.5  17.7    MM   MM   MM    MM
2024 10 04 22 06  MM  0.0  2.1    MM    MM    MM  MM 1012.7  18.3  17.7    MM   MM   MM    MM
2024 10 04 22 00 350  1.0  1.0    MM    MM    MM  MM 1012.7  18.0  17.7    MM   MM -1.1    MM
2024 10 04 21 54  30  1.0  1.0    MM    MM    MM  MM 1012.7  18.0  17.7    MM   MM   MM    MM
2024 10 04 21 48  20  1.0  1.5    MM    MM    MM  MM 1012.7  17.9  17.7    MM   MM   MM    MM
2024 10 04 21 42 360  1.0  1.5    MM    MM    MM  MM 1012.7  17.9  17.6    MM   MM   MM    MM
2024 10 04 21 36 340  1.5  1.5    MM    MM    MM  MM 1012.7  17.9  17.5    MM   MM   MM    MM
2024 10 04 21 30 330  1.5  1.5    MM    MM    MM  MM 1012.7  17.9  17.4    MM   MM   MM    MM
2024 10 04 21 24 330  1.5  2.1    MM    MM    MM  MM 1012.7  17.9  17.3    MM   MM   MM    MM
2024 10 04 21 18 330  1.5  2.1    MM    MM    MM  MM 1012.8  17.9  17.1    MM   MM   MM    MM
2024 10 04 21 12 310  1.5  2.1    MM    MM    MM  MM 1012.8  18.0  17.0    MM   MM   MM    MM
2024 10 04 21 06 300  1.5  2.1    MM    MM    MM  MM 1012.8  18.1  17.0    MM   MM   MM    MM
2024 10 04 21 00 290  2.1  2.6    MM    MM    MM  MM 1012.9  18.3  17.0    MM   MM -1.1    MM
2024 10 04 20 54 280  1.5  2.1    MM    MM    MM  MM 1012.9  18.1  17.1    MM   MM   MM    MM
2024 10 04 20 48 290  1.0  2.1    MM    MM    MM  MM 1012.9  18.0  17.2    MM   MM   MM    MM
2024 10 04 20 42 270  2.6  2.6    MM    MM    MM  MM 1013.0  17.6  17.2    MM   MM   MM    MM
2024 10 04 20 36 260  2.1  2.6    MM    MM    MM  MM 1013.1  17.6  17.0    MM   MM   MM    MM
2024 10 04 20 30 260  2.6  3.1    MM    MM    MM  MM 1013.2  17.5  17.0    MM   MM   MM    MM
2024 10 04 20 24 250  2.6  3.1    MM    MM    MM  MM 1013.1  17.4  17.0    MM   MM   MM    MM
2024 10 04 20 18 280  2.6  3.1    MM    MM    MM  MM 1013.1  17.4  17.0    MM   MM   MM    MM
2024 10 04 20 12 270  2.6  3.1    MM    MM    MM  MM 1013.2  17.4  17.1    MM   MM   MM    MM
2024 10 04 20 06 250  2.6  3.1    MM    MM    MM  MM 1013.3  17.4  17.1    MM   MM   MM    MM
2024 10 04 20 00 240  2.1  2.6    MM    MM    MM  MM 1013.3  17.5  17.0    MM   MM -0.5    MM
2024 10 04 19 54 270  1.5  2.6    MM    MM    MM  MM 1013.3  17.7  17.1    MM   MM   MM    MM
2024 10 04 19 48 270  2.1  2.6    MM    MM    MM  MM 1013.4  17.9  17.0    MM   MM   MM    MM
2024 10 04 19 42 270  1.0  1.5    MM    MM    MM  MM 1013.5  18.0  17.0    MM   MM   MM    MM
2024 10 04 19 36 260  1.0  2.1    MM    MM    MM  MM 1013.5  17.8  17.1    MM   MM   MM    MM
2024 10 04 19 30 250  1.5  2.1    MM    MM    MM  MM 1013.6  17.7  17.0    MM   MM   MM    MM
2024 10 04 19 24 250  2.1  2.6    MM    MM    MM  MM 1013.6  17.8  16.8    MM   MM   MM    MM
2024 10 04 19 18 280  1.5  2.1    MM    MM    MM  MM 1013.7  17.9  16.8    MM   MM   MM    MM
2024 10 04 19 12 290  1.0  2.1    MM    MM    MM  MM 1013.7  17.9  16.7    MM   MM   MM    MM
2024 10 04 19 06 290  2.1  2.6    MM    MM    MM  MM 1013.8  17.7  16.8    MM   MM   MM    MM
2024 10 04 19 00 290  1.0  1.5    MM    MM    MM  MM 1013.8  17.9  16.8    MM   MM +0.5    MM
2024 10 04 18 54 310  1.0  1.5    MM    MM    MM  MM 1013.8  17.7  16.8    MM   MM   MM    MM
2024 10 04 18 48 320  1.0  1.5    MM    MM    MM  MM 1013.8  17.6  16.8    MM   MM   MM    MM
2024 10 04 18 42 320  0.5  1.5    MM    MM    MM  MM 1013.9  17.6  16.8    MM   MM   MM    MM
2024 10 04 18 36 330  1.0  1.5    MM    MM    MM  MM 1013.9  17.5  16.8    MM   MM   MM    MM
2024 10 04 18 30 310  1.0  2.6    MM    MM    MM  MM 1013.9  17.4  16.8    MM   MM   MM    MM
2024 10 04 18 24 290  2.1  2.6    MM    MM    MM  MM 1013.9  17.3  16.8    MM   MM   MM    MM
2024 10 04 18 18 290  2.1  2.1    MM    MM    MM  MM 1013.9  17.4  16.8    MM   MM   MM    MM
2024 10 04 18 12 320  1.5  2.1    MM    MM    MM  MM 1013.8  17.3  16.8    MM   MM   MM    MM
2024 10 04 18 06 310  1.5  1.5    MM    MM    MM  MM 1013.9  17.4  16.8    MM   MM   MM    MM
2024 10 04 18 00 290  1.0  1.0    MM    MM    MM  MM 1014.0  17.6  16.8    MM   MM +1.3    MM
2024 10 04 17 54 340  1.5  2.1    MM    MM    MM  MM 1013.9  17.3  16.8    MM   MM   MM    MM
2024 10 04 17 48 310  2.1  2.6    MM    MM    MM  MM 1013.9  17.2  16.8    MM   MM   MM    MM
2024 10 04 17 42 320  2.1  2.1    MM    MM    MM  MM 1013.8  17.3  16.9    MM   MM   MM    MM
2024 10 04 17 36 320  2.1  2.1    MM    MM    MM  MM 1013.9  17.2  16.8    MM   MM   MM    MM
2024 10 04 17 30 310  1.5  2.6    MM    MM    MM  MM 1013.8  17.2  16.8    MM   MM   MM    MM
2024 10 04 17 24 320  2.1  2.6    MM    MM    MM  MM 1013.9  17.1  16.8    MM   MM   MM    MM
2024 10 04 17 18 310  2.6  2.6    MM    MM    MM  MM 1013.9  17.1  16.8    MM   MM   MM    MM
2024 10 04 17 12 310  2.6  2.6    MM    MM    MM  MM 1013.9  17.1  16.8    MM   MM   MM    MM
2024 10 04 17 06 310  2.6  3.1    MM    MM    MM  MM 1013.9  17.1  16.9    MM   MM   MM    MM
2024 10 04 17 00 320  2.6  3.1    MM    MM    MM  MM 1013.8  17.1  16.8    MM   MM +1.7    MM
2024 10 04 16 54 320  2.6  3.1    MM    MM    MM  MM 1013.7  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 48 320  2.6  3.1    MM    MM    MM  MM 1013.7  17.2  16.9    MM   MM   MM    MM
2024 10 04 16 42 310  2.1  2.6    MM    MM    MM  MM 1013.7  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 36 310  2.6  3.1    MM    MM    MM  MM 1013.7  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 30 310  3.1  3.1    MM    MM    MM  MM 1013.7  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 24 300  2.6  3.1    MM    MM    MM  MM 1013.7  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 18 300  2.6  3.1    MM    MM    MM  MM 1013.5  17.1  16.9    MM   MM   MM    MM
2024 10 04 16 12 320  2.6  2.6    MM    MM    MM  MM 1013.4  17.1  16.8    MM   MM   MM    MM
2024 10 04 16 06 320  1.5  2.1    MM    MM    MM  MM 1013.3  17.1  16.8    MM   MM   MM    MM
2024 10 04 16 00 330  1.5  2.1    MM    MM    MM  MM 1013.3  17.0  16.8    MM   MM +1.7    MM
2024 10 04 15 54 350  2.6  2.6    MM    MM    MM  MM 1013.2  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 48 340  2.1  2.1    MM    MM    MM  MM 1013.1  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 42 350  2.1  2.1    MM    MM    MM  MM 1013.0  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 36 350  1.5  2.1    MM    MM    MM  MM 1013.0  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 30 330  1.5  2.1    MM    MM    MM  MM 1013.1  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 24 320  2.1  2.6    MM    MM    MM  MM 1013.0  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 18 330  2.1  2.1    MM    MM    MM  MM 1012.9  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 12 340  2.1  2.1    MM    MM    MM  MM 1012.8  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 06 350  2.1  2.1    MM    MM    MM  MM 1012.8  17.0  16.8    MM   MM   MM    MM
2024 10 04 15 00 350  2.1  2.1    MM    MM    MM  MM 1012.7  17.0  16.8    MM   MM +1.4    MM
2024 10 04 14 54 350  2.1  2.1    MM    MM    MM  MM 1012.7  17.0  16.8    MM   MM   MM    MM
2024 10 04 14 48 350  2.1  2.1    MM    MM    MM  MM 1012.6    MM  16.8    MM   MM   MM    MM
2024 10 04 14 42 350  1.5  1.5    MM    MM    MM  MM 1012.5    MM  16.8    MM   MM   MM    MM
2024 10 04 14 36 350  1.5  1.5    MM    MM    MM  MM 1012.5    MM  16.8    MM   MM   MM    MM
2024 10 04 14 30 330  0.5  1.0    MM    MM    MM  MM 1012.5  17.1  16.8    MM   MM   MM    MM
2024 10 04 14 24  MM  0.0  1.0    MM    MM    MM  MM 1012.5  17.1  16.7    MM   MM   MM    MM
2024 10 04 14 18 340  1.0  1.5    MM    MM    MM  MM 1012.5  17.1  16.8    MM   MM   MM    MM
2024 10 04 14 12  MM  0.0  1.0    MM    MM    MM  MM 1012.4  17.1  16.7    MM   MM   MM    MM
2024 10 04 14 06 330  1.0  1.0    MM    MM    MM  MM 1012.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 14 00  20  1.0  1.5    MM    MM    MM  MM 1012.1  17.1  16.7    MM   MM +1.0    MM
2024 10 04 13 54 360  2.1  2.1    MM    MM    MM  MM 1012.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 13 48 330  1.0  1.5    MM    MM    MM  MM 1012.2  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 42 310  1.5  2.1    MM    MM    MM  MM 1012.2  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 36 320  1.0  1.5    MM    MM    MM  MM 1012.1  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 30 290  1.0  1.5    MM    MM    MM  MM 1012.1  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 24 210  0.5  1.0    MM    MM    MM  MM 1012.0  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 18 220  1.0  1.0    MM    MM    MM  MM 1011.9  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 12 210  1.0  1.0    MM    MM    MM  MM 1011.8  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 06 200  0.5  1.0    MM    MM    MM  MM 1011.7  17.2  16.7    MM   MM   MM    MM
2024 10 04 13 00  MM  0.0  0.5    MM    MM    MM  MM 1011.6  17.2  16.7    MM   MM +0.3    MM
2024 10 04 12 54  MM  0.0  0.5    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 48 210  0.5  0.5    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 42  MM  0.0  0.5    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 36 220  0.5  0.5    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 30 260  0.5  1.0    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 24 230  1.0  1.0    MM    MM    MM  MM 1011.5  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 18 250  1.0  1.0    MM    MM    MM  MM 1011.4  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 12 250  0.5  1.0    MM    MM    MM  MM 1011.4  17.2  16.7    MM   MM   MM    MM
2024 10 04 12 06  MM  0.0  0.5    MM    MM    MM  MM 1011.4  17.1  16.7    MM   MM   MM    MM
2024 10 04 12 00  MM  0.0  0.5    MM    MM    MM  MM 1011.3  17.1  16.7    MM   MM +0.0    MM
2024 10 04 11 54  MM  0.0  1.0    MM    MM    MM  MM 1011.3  17.2  16.7    MM   MM   MM    MM
2024 10 04 11 48 270  1.0  1.5    MM    MM    MM  MM 1011.4  17.2  16.7    MM   MM   MM    MM
2024 10 04 11 42 300  0.5  1.0    MM    MM    MM  MM 1011.3  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 36 360  1.0  1.0    MM    MM    MM  MM 1011.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 30 330  0.5  0.5    MM    MM    MM  MM 1011.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 24  MM  0.0  1.0    MM    MM    MM  MM 1011.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 18 360  0.5  1.0    MM    MM    MM  MM 1011.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 12 340  0.5  1.5    MM    MM    MM  MM 1011.2  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 06 360  1.0  1.5    MM    MM    MM  MM 1011.1  17.1  16.7    MM   MM   MM    MM
2024 10 04 11 00 270  1.0  1.5    MM    MM    MM  MM 1011.1  17.2  16.7    MM   MM +0.0    MM
2024 10 04 10 54 290  1.0  1.0    MM    MM    MM  MM 1011.1  17.2  16.8    MM   MM   MM    MM
